pool,pool_size,theta,arm,draws,tau,fit_slope,seed,step,mean_se,n_active
full,204,0.0,random,500,0.5,group,2026,12,0.8820904562572763,500
full,204,0.0,random,500,0.5,group,2026,13,0.8736364977852982,500
full,204,0.0,random,500,0.5,group,2026,14,0.8661331673284764,500
full,204,0.0,random,500,0.5,group,2026,15,0.8586491120408851,500
full,204,0.0,random,500,0.5,group,2026,16,0.8510819047273033,500
full,204,0.0,random,500,0.5,group,2026,17,0.8436617393068898,500
full,204,0.0,random,500,0.5,group,2026,18,0.8360964007027624,500
full,204,0.0,random,500,0.5,group,2026,19,0.8292612995373116,500
full,204,0.0,random,500,0.5,group,2026,20,0.8226801424978175,500
full,204,0.0,random,500,0.5,group,2026,21,0.8161762252803275,500
full,204,0.0,random,500,0.5,group,2026,22,0.8101761957081717,500
full,204,0.0,random,500,0.5,group,2026,23,0.80374570308447,500
full,204,0.0,random,500,0.5,group,2026,24,0.7972606337391257,500
full,204,0.0,random,500,0.5,group,2026,25,0.7910645220635302,500
full,204,0.0,random,500,0.5,group,2026,26,0.7853656983698942,500
full,204,0.0,random,500,0.5,group,2026,27,0.7795518081924431,500
full,204,0.0,random,500,0.5,group,2026,28,0.7742469615237692,500
full,204,0.0,random,500,0.5,group,2026,29,0.768747574143636,500
full,204,0.0,random,500,0.5,group,2026,30,0.7635386139788043,500
full,204,0.0,random,500,0.5,group,2026,31,0.7587024281457362,500
full,204,0.0,random,500,0.5,group,2026,32,0.7537949757535364,500
full,204,0.0,random,500,0.5,group,2026,33,0.7485788477512871,500
full,204,0.0,random,500,0.5,group,2026,34,0.74338623704364,500
full,204,0.0,random,500,0.5,group,2026,35,0.738602221606288,500
full,204,0.0,random,500,0.5,group,2026,36,0.7332616083728685,500
full,204,0.0,random,500,0.5,group,2026,37,0.7287306556519604,500
full,204,0.0,random,500,0.5,group,2026,38,0.7238470762931324,500
full,204,0.0,random,500,0.5,group,2026,39,0.7194431446573378,500
full,204,0.0,random,500,0.5,group,2026,40,0.7150674260125681,500
full,204,0.0,random,500,0.5,group,2026,41,0.7109328705471263,500
full,204,0.0,random,500,0.5,group,2026,42,0.7062569850930024,500
full,204,0.0,random,500,0.5,group,2026,43,0.7020352704251132,500
full,204,0.0,random,500,0.5,group,2026,44,0.6978860638211076,500
full,204,0.0,random,500,0.5,group,2026,45,0.6941178730622627,500
full,204,0.0,random,500,0.5,group,2026,46,0.6902436608986265,500
full,204,0.0,random,500,0.5,group,2026,47,0.686578781532639,500
full,204,0.0,random,500,0.5,group,2026,48,0.682524629363007,500
full,204,0.0,random,500,0.5,group,2026,49,0.6785603964460235,500
full,204,0.0,random,500,0.5,group,2026,50,0.6749185861239316,500
full,204,0.0,random,500,0.5,group,2026,51,0.6710292657506705,500
full,204,0.0,random,500,0.5,group,2026,52,0.667583548236924,500
full,204,0.0,random,500,0.5,group,2026,53,0.6639690229969248,500
full,204,0.0,random,500,0.5,group,2026,54,0.6606069594492502,500
full,204,0.0,random,500,0.5,group,2026,55,0.6571927639568882,500
full,204,0.0,random,500,0.5,group,2026,56,0.6539792368923554,500
full,204,0.0,random,500,0.5,group,2026,57,0.6505788914234479,500
full,204,0.0,random,500,0.5,group,2026,58,0.6473290036056337,500
full,204,0.0,random,500,0.5,group,2026,59,0.644072032335138,500
full,204,0.0,random,500,0.5,group,2026,60,0.6409752362560508,500
full,204,0.0,random,500,0.5,group,2026,61,0.6381128442780334,500
full,204,0.0,random,500,0.5,group,2026,62,0.6348502493255209,500
full,204,0.0,random,500,0.5,group,2026,63,0.6315495571185947,500
full,204,0.0,random,500,0.5,group,2026,64,0.6285770235081052,500
full,204,0.0,random,500,0.5,group,2026,65,0.6256062608859161,500
full,204,0.0,random,500,0.5,group,2026,66,0.622840353106341,500
full,204,0.0,random,500,0.5,group,2026,67,0.6199419047144353,500
full,204,0.0,random,500,0.5,group,2026,68,0.6173602997779092,500
full,204,0.0,random,500,0.5,group,2026,69,0.6144838228188526,500
full,204,0.0,random,500,0.5,group,2026,70,0.6116602687872682,500
full,204,0.0,random,500,0.5,group,2026,71,0.6091548938787862,500
full,204,0.0,random,500,0.5,group,2026,72,0.6065682234170834,500
full,204,0.0,random,500,0.5,group,2026,73,0.6037994435017554,500
full,204,0.0,random,500,0.5,group,2026,74,0.6011667493349556,500
